num_topics,topic_id,words
30,20,"lauhulmahfuz, tertulis, lailatulqadar, kitab, bumi, pengetahuan, nyata, kit, tercatat, kiamat"
30,21,"celakalah, pendusta, kebenaran, biarkanlah, merambah, pencela, terbuktilah, pengumpat, kepalsuan, bergelimang"
30,22,"panas, air, mendidih, api, zaqum, musim, perut, minuman, memercikkan, mendidihnya"
30,23,"berhala, tekun, penyembahnya, menyembahnya, diam, pertolongan, menyembah, diciptakan, disediakan, patung"
30,24,"jalan, lurus, menempuh, menyusuri, sukar, mendaki, mengikuti, tujuannya, bimbinglah, memudahkannya"
30,25,"bertakwalah, taatlah, kepadaku, sembahlah, berkurbanlah, allah, membuatku, umat, laksanakanlah, terhina"
30,26,"membinasakan, kaum, dibinasakan, negeri, jalur, nuh, tubba, rass, terletak, raya"
30,27,"sejahtera, semesta, alam, salam, tuhan, puji, limpahkan, kesejahteraan, ilyas, selamat"
30,28,"bertasbihlah, malam, bertasbih, pagi, kepada, petang, fajar, bintang, bijak, sejahteralah"
35,-1,"orang, allah, nya, benar, maha, kepadamu, engkau, nabi, beriman, rasul"
35,0,"engkau, sungai, kepadamu, nabi, muhammad, orang, surga, allah, tuhanku, musa"
35,1,"orang, azab, ayat, neraka, beriman, kafir, kufur, buruk, seburuk, allah"
35,2,"manusia, kiamat, pembalasan, bertakwa, dijanjikan, peringatan, dibangkitkan, dunia, keputusan, tuhanmu"
35,3,"nabi, muhammad, ishaq, peringatan, pemberi, qub, ya, ibrahim, gembira, mengutus"
35,4,"maha, pengampun, penyayang, tobat, rezeki, menerima, allah, bertobat, kehendaki, melapangkan"
35,5,"neraka, mendustakan, jahim, kaum, daya, api, tipu, samud, saqar, batas"
35,6,"langit, bumi, maha, milik, menciptakan, nyalah, kuasa, allah, allahlah, kerajaan"
35,7,"malam, gulita, langit, bintang, matahari, gelap, siang, menjadikan, terang, terbelah"
35,8,"maha, perkasa, penyayang, pengasih, bijaksana, tuhan, tuhanmu, gaib, allah, arasy"
35,9,"laki, perempuan, istri, anak, saudara, suami, menikahi, mahar, sahaya, istrimu"
35,10,"kapal, malaikat, laut, unta, musa, melemparkan, betina, tongkatnya, hewan, ular"
35,11,"tanda, kebesaran, benar, siang, kekuasaan, malam, kebanyakan, kaum, langit, memperhatikan"
35,12,"aun, fir, tentaranya, bala, musa, penyihir, laut, haman, kaumnya, mengusir"
35,13,"buah, buahan, kebun, taman, mata, pohon, kurma, air, menumbuhkan, bijian"
35,14,"kitab, alquran, lembaran, ayat, arab, catatan, amal, bahasa, lebar, rahmat"
35,15,"dustakan, manakah, jin, nikmat, tuhanmu, manusia, dibenci, ragukan, keringanan, larangan"
35,16,"benar, sungguh, tingkat, kerugian, seandainya, lut, membujuk, ainulyakin, tercengang, hakulyakin"
35,17,"celakalah, pendusta, kebenaran, biarkanlah, beruntung, celaka, sungguh, aduh, menyucikannya, merambah"
35,18,"miskin, harta, anak, makan, yatim, lapar, hartanya, menghilangkan, benda, berguna"
35,19,"lauhulmahfuz, tertulis, lailatulqadar, kitab, al, bumi, pengetahuan, bait, at, kit"
35,20,"hamba, terpilih, keikhlasannya, sisi, tugas, anugerahkan, mukmin, masuklah, dibahagiakan, mu"
35,21,"panas, mendidih, air, api, zaqum, minuman, musim, perut, dikobarkan, segelas"
35,22,"azab, pedih, lihatlah, disegerakan, palu, godam, mustahil, kulah, hukumannya, siksaan"
35,23,"dipan, bidadari, sutra, duduk, tebal, kuburan, kasur, melepas, pandangan, kemah"
35,24,"gunung, rumah, batu, dihancurkan, bulu, dibenturkan, benturan, memahat, terampil, ditegakkan"
35,25,"jalan, lurus, menempuh, sukar, mendaki, mengikuti, tujuannya, mudahkan, bimbinglah, menyusuri"
35,26,"sangkakala, ditiup, suara, tiupan, mengguntur, dibinasakan, menepuk, nepuk, memekakkan, gemuruh"
35,27,"bertakwalah, taatlah, kepadaku, sembahlah, berkurbanlah, membuatku, allah, laksanakanlah, umat, terhina"
35,28,"berhala, penyembahnya, diam, pertolongan, menyembah, disediakan, berhalanya, tekun, persangkaan, menyembahnya"
35,29,"sejahtera, semesta, alam, salam, tuhan, puji, limpahkan, kesejahteraan, ilyas, selamat"
35,30,"membinasakan, kaum, negeri, ditandai, jalur, rass, tubba, nuh, raya, terletak"
35,31,"menciptakan, penciptaan, main, tercipta, tembikar, usul, asal, ikatan, tanah, memperindah"
35,32,"binasakan, mayat, betapa, gempa, bergelimpangan, menimpa, penduduk, dahsyat, reruntuhan, negeri"
35,33,"bertasbihlah, bertasbih, malam, pagi, kepada, petang, fajar, bintang, bijak, sejahteralah"
40,-1,"orang, allah, nya, benar, kepadamu, nabi, engkau, rasul, maha, muhammad"
40,0,"orang, perempuan, sungai, istri, allah, laki, ayat, beriman, surga, anak"
40,1,"engkau, nabi, muhammad, tuhanku, kepadamu, musa, kitab, bukti, sungguh, alquran"
40,2,"manusia, kiamat, alquran, sembah, dibangkitkan, pembalasan, bertakwa, malaikat, berita, ibrahim"
40,3,"orang, saleh, beramal, beriman, alquran, bertakwa, balasan, beruntung, kebaikan, surga"
40,4,"azab, neraka, seburuk, buruk, jahanam, ditimpa, dunia, negeri, akhirat, kekal"
40,5,"maha, penyayang, perkasa, pengampun, bijaksana, tobat, pengasih, allah, bertobat, tuhan"
40,6,"nabi, muhammad, ishaq, pemberi, peringatan, qub, ya, ibrahim, gembira, israil"
40,7,"mendustakan, kaum, membinasakan, kiamat, daya, samud, tipu, melampaui, batas, pendurhaka"
40,8,"tanda, kebesaran, langit, bumi, maha, milik, siang, menciptakan, malam, allah"
40,9,"malam, gulita, matahari, gelap, langit, siang, terang, terbelah, benderang, menjadikan"
40,10,"benar, kebanyakan, tanda, kekuasaan, sungguh, beriman, tingkat, pendusta, sunatullah, manusia"
40,11,"fir, aun, tentaranya, bala, pemuka, kaumnya, musa, penyihir, laut, kaum"
