num_topics,topic_id,words
35,10,"orang-orang, beriman, allah, mukmin, kebanyakan, zalim, hatinya, rapat, yahudi, kepadamu, sembahan, segolongan, fasik, bertawakal, diperintahkan"
35,11,"salat, melaksanakan, orang-orang, celakalah, beserta, panas, ingkar, perbuatan, disebabkan, zakat, menyuruh, menunaikan, allah, sia-sia, amalnya"
35,12,"benar-benar, sungguh, menciptakan, manusia, sesat, kesesatan, enggan, mendaki, nyata, kerugian, iblis, ciptaan, menyesatkan, hina, alangkah"
35,13,"malam, malaikat, tahukah, siang, tanda-tanda, menjadikan, matahari, kekuasaan, kebesaran, tuhanmulah, mulia, terang, untukmu, kaum, untuknya"
35,14,"golongan, saksi, urusan, memberimu, gembira, kemudahan, tangan, umat, kabar, kanan, turun, melepaskan, betapa, kiri, hak"
35,15,"orang-orang, menyembah, musyrik, ahlulkitab, nyata, tipu, daya, tuhan, membinasakan, kekufuran, sebaik-baik, meninggalkan, hukuman, menjadikan, pemilik"
35,16,"allah, berbuat, mengikuti, niscaya, sungguh, perintah, orang-orang, nenek, moyang, kebiasaan, kerusakan, berhenti, kepada-ku, burung, ampunan"
35,17,"neraka, api, mati, hidup, azab, musuh, buah, menjadikan, allah, penciptaan, menzalimi, dibangkitkan, pohon, menyala-nyala, setia"
35,18,"nabi, muhammad, engkau, dunia, akhirat, peringatan, kepadamu, kehidupan, pemberi, alquran, tuhanmu, berguna, allah, orang-orang, menurunkannya"
35,19,"negeri, ingatlah, orang, makkah, berfirman, aman, berdoa, lut, menyembelih, kaum, beruntung, menyaksikan, tuhanku, keluarganya, ibrahim"
35,20,"balasan, dalamnya, surga, orang-orang, kebajikan, saleh, bertakwa, kekal, pahala, kerjakan, beramal, sungai-sungai, allah, kebaikan, kenikmatan"
35,21,"orang-orang, kufur, neraka, orang, masuk, batas, melampaui, jahanam, ayat-ayat, seburuk-buruk, allah, kubur, darinya, sungguh, rugi"
35,22,"air, mata, gunung-gunung, hujan, ciptakan, bersabar, pembalasan, menjadikannya, menurunkan, duha, quraisy, dikeluarkan, angin, minum, menjadikan"
35,23,"perempuan, laki-laki, rahmat, jiwa, kepada-nya, tuhanmu, rumah, pagi, allah, bertasbihlah, mohonlah, pengetahuan, anak-anak, istri, bulu"
35,24,"manusia, tuhanmu, nikmat, jin, bersyukur, cahaya, dada, durhaka, memasuki, saudara, menutupi, keji, kepadamu, pendurhaka, istri-istri"
35,25,"allah, orang-orang, rasul-nya, munafik, penolong, niscaya, seandainya, perang, harta, pelindung, bersumpah, sepasang, dengki, zarah, mengumpulkan"
35,26,"anak, harta, yatim, milik, allah, allahlah, hamba, berlaku, kuasa, orang, kerajaan, sayang, zat, melindungi, sahaya"
35,27,"petunjuk, allah, kelak, rida, menerima, orang, orang-orang, wahyu, berhak, zalim, memasukkan, kebohongan, berjalan, mengada-adakan, bantuan"
35,28,"bumi, langit, allah, memperhatikan, isi, dengannya, berkuasa, mengampuni, mati, bentuk, mengerti, menghidupkan, menyerang, beraneka, urusan"
35,29,"siksa, mengajarkan, esa, gaib, sihir, menolong, bertasbih, sulaiman, nyata, susah, perbuat, menyiksa, payah, allah, cobaan"
35,30,"engkau, orang, kebaikan, berat, kepadamu, akibat, timbangan, allah, kelak, sungguh, karunia-nya, laut, perbuatannya, perbuatanmu, tuhanmu"
35,31,"kebenaran, berpaling, pertolongan, adil, allah, kali, adn, rasul, bertindak, ampun, bertakwalah, lari, kepadamu, taatlah, membawa"
35,32,"kaum, tanah, tuhanku, mengambil, pelajaran, bagimu, nuh, samud, pendapatmu, mencari, fajar, penduduk, hamba-hamba, ketaatan, raja"
35,33,"tuhan, fir'aun, kepadaku, kaumnya, alam, engkau, musa, berlindung, kepadamu, semesta, bani, israil, menjaga, kaum, utusan"
35,34,"keimanan, binasa, yusuf, ibrahim, teliti, sujud, darah, melakukannya, niscaya, tujuh, dimakan, salah, zaitun, tua, kurma"
40,0,"kejahatan, beserta, mencari, gelap, memberimu, gulita, berbuat, kesudahan, lalai, orang-orang, tengah-tengah, mengazab, keridaan, keuntungan, perjalanan"
40,1,"engkau, orang, ingkar, manusia, menghidupkan, berilah, tuhanmu, memasuki, mengerti, betapa, kepada-ku, pergi, tuhannya, keras, berfirman"
40,2,"maha, allah, penyayang, tuhan, perkasa, pengampun, bijaksana, kuasa, teliti, suci, mendengar, kepadamu, hukuman, mendaki, esa"
40,3,"azab, orang-orang, allah, musyrik, bukti, nyata, ditimpa, lurus, dengannya, akibat, kekufuran, kanan, bencana, kelak, perbuatanmu"
40,4,"allah, tuhan, agama, sembah, menyembah, unta, betina, dikembalikan, untukmu, saleh, penolong, pengetahuan, sayang, sembahlah, sembahan"
40,5,"alquran, kitab, berpaling, allah, kebenaran, diturunkan, menurunkan, kepadamu, dada, suci, taurat, hak, mendustakan, menyembelih, petunjuk"
40,6,"orang-orang, kafir, allah, salat, melaksanakan, orang, manakah, zalim, berguna, berperang, rasul-nya, zakat, menunaikan, menyukai, azab"
40,7,"bumi, langit, setan, allah, allahlah, milik, berita, menciptakan, memanggil, musuh, menjadikan, jahim, fajar, gaib, mengeluarkan"
40,8,"musa, api, mengumpulkan, berdua, kepadamu, janji, ketahui, berjalan, membawa, ingatlah, harun, pemuka, puluh, kaki, merugikan"
40,9,"tuhanmu, kiamat, nikmat, manusia, jin, darinya, memiliki, bersyukur, orang, menjadikan, dahsyat, azab, pertemuan, bertakwa, tujuh"
40,10,"orang-orang, beriman, allah, kebenaran, mukmin, orang, hatinya, kebanyakan, salah, munafik, yahudi, rasul-nya, mengikuti, keputusan, segolongan"
40,11,"jalan, kebaikan, timbangan, berat, gunung-gunung, tinggal, kejahatan, orang, air, amalnya, tertutup, debu, darah, teman, minum"
40,12,"rasul, gembira, mengutus, sesat, nyata, kesesatan, makanan, kabar, buah, mukjizat, gunung, sungguh, kepadamu, mengajarkan, dibangkitkan"
40,13,"malam, hati, siang, menjadikan, matahari, perkataan, mendengar, mata, terang, bermanfaat, jadikan, penglihatan, terbit, mendengarkan, benderang"
40,14,"harta, malaikat, yatim, anak, urusan, pedih, berlindung, izin, orang, turun, bersumpah, azab, mengatur, derajat, sombong"
40,15,"nabi, muhammad, engkau, peringatan, allah, kepadamu, pemberi, tuhanmu, tuhan, musim, orang-orang, petunjuk, perbuatannya, agamamu, menjadikan"
40,16,"allah, kelak, takut, orang, hamba, kehendaki, rahmat, perang, melapangkan, keimanan, rezeki, kepadamu, dengki, berhak, sahaya"
40,17,"nenek, moyang, utusan, menurunkannya, fitnah, buta, menyediakan, menutupi, malaikat-malaikat, seakan-akan, mengikuti, malaikat, daun-daun, menutupinya, mudah-mudahan"
40,18,"neraka, orang-orang, kufur, mendustakan, ayat-ayat, jahanam, azab, seburuk-buruk, masuk, jalan, keji, musyrik, dibacakan, lurus, menempuh"
40,19,"ingatlah, ibrahim, berfirman, memperhatikan, kubur, tuhan, rumah, berdoa, allah, sujud, tuhanku, burung, menyembah, berbicara, ya'qub"
40,20,"negeri, membawa, celakalah, membinasakan, mulia, penduduk, aman, kali, rasul-rasul, bacalah, makkah, mendustakannya, bukti-bukti, orang-orang, buah-buahan"
40,21,"balasan, allah, tuhannya, orang-orang, berbuat, sisi, bertakwa, pahala, hartanya, perbuatan, kebaikan, jalan, orang, terbaik, kemudahan"
40,22,"kaum, tanah, kaumnya, nuh, pendusta, samud, berdosa, lut, kaumku, keburukan, perintah, kesabaran, menambah, orang-orang, liat"
40,23,"perempuan, laki-laki, alam, tuhan, semesta, perempuan-perempuan, allah, pendapatmu, anak, menjadikan, anak-anak, akibatnya, istri, kematian, sia-sia"
40,24,"durhaka, menganugerahkan, kesulitan, jibril, pohon, raja, sempurna, kerusakan, kepadaku, zaitun, berbuat, tuhanku, kurma, berikanlah, ragam"
40,25,"allah, seandainya, orang-orang, orang, niscaya, baginya, kikir, jalan, kepadaku, kebiasaan, duha, zalim, kebohongan, adakah, menolongnya"
40,26,"tahukah, pertolongan, tipu, daya, allah, hujan, tangan, orang, tobat, cahaya, angin, air, menghilangkan, agama, melindungi"
40,27,"petunjuk, orang, beruntung, wahyu, karunia, rapat, untuknya, anak, sungguh, orang-orang, membersihkan, sifat, sapi, dadamu, kecukupan"
40,28,"allah, tanda-tanda, kekuasaan, kebesaran, tanda, kaum, benar-benar, hamba-hamba, meninggikan, mudah, cepat, hakim, ketahuilah, dipalingkan, menghalangi"
40,29,"batas, melampaui, nama, bani, israil, tuhanmu, pemilik, maryam, isa, melepaskan, usahakan, menyebut, dibalas, lembaran-lembaran, rahasia"
40,30,"saksi, adil, penyembah, tuhanmu, pagi, berlaku, bertasbihlah, kepada-nya, mohonlah, pembawa, orang, memuji, bertasbih, melarang, allah"
40,31,"dalamnya, surga, kekal, kebajikan, saleh, orang-orang, beramal, sungai-sungai, kenikmatan, mengalir, bawahnya, kemenangan, rida, penghuni, beriman"
40,32,"benar-benar, manusia, sungguh, menciptakan, pelajaran, mengambil, tuhanku, tuhanmulah, ciptakan, enggan, zat, ilmu, menjadikannya, dengan-nya, bersujud"
40,33,"isi, mati, menyombongkan, bersabar, seberat, zarah, hidup, menyelamatkan, menolong, pendurhaka, lemah, perutnya, muslim, sanggup, membiarkan"
40,34,"niscaya, disebabkan, yusuf, sungguh, berbuat, berhenti, hubungan, kuat, melakukannya, kenabian, menyenangkan, quraisy, perjanjian, kekerabatan, menampakkannya"
40,35,"golongan, kerjakan, orang-orang, meninggalkan, ahlulkitab, bertakwalah, amal, rugi, allah, orang, sepasang, sungguh, sesuai, kufur, berkuasa"
40,36,"fir'aun, jiwa, pembalasan, penyihir, menzalimi, menimpa, bersedih, lakukan, azab, musa, merasakan, mendapati, tuhan-tuhan, dingin, alangkah"
40,37,"dunia, akhirat, kehidupan, makhluk, kepadamu, sungguh, penciptaan, azab, bagimu, allah, darimu, sebaik-baik, tuhanmu, karunia-nya, milik"
40,38,"allah, kepada-nya, kepadamu, ampunan, keras, dosa, membunuh, ketaatan, mengikhlaskan, menyerang, memohon, hatimu, membutuhkan, permulaan, kisah"
40,39,"orang, masuk, makan, miskin, atasnya, pengasih, panas, batu, istrinya, binasa, iblis, adam, untukku, beraneka, tua"
